gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	countryCode	locality	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2303159116	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-055	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1990-06-12T00:00:00Z	12	6	1990	2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	90025		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.286Z		
2303159115	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-050	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1964-12-11T00:00:00Z	11	12	1964	2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	640542		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.284Z		
2303159114	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-016	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1989-11-23T00:00:00Z	23	11	1989	2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	89074		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.283Z		
2303159113	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-015	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1989-11-23T00:00:00Z	23	11	1989	2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	89064		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.284Z		
2303159112	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-017	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1933-05-01T00:00:00Z	1	5	1933	2437177		PRESERVED_SPECIMEN	NMASCAS	Mammal specimen	00136-S		National Museum of Animal Specimen. Chinese Academy of Science (CAS)		CC0_1_0		unknown			2019-08-05T02:18:48.288Z		
2303159111	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-024	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1981-12-21T00:00:00Z	21	12	1981	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	810789		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.285Z		
2303159110	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-021	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									2000-06-09T00:00:00Z	9	6	2000	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	200377		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.285Z		
2303159109	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-073	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1981-01-02T00:00:00Z	2	1	1981	2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	830258		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.284Z		
2303159108	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-077	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1960-04-04T00:00:00Z	4	4	1960	2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	701		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.285Z		
2303159107	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-058	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1990-06-13T00:00:00Z	13	6	1990	2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	90028		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.284Z		
2303159106	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-075	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1989-11-22T00:00:00Z	22	11	1989	2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	89063		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.287Z		
2303159105	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-027	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									2002-10-20T00:00:00Z	20	10	2002	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	220184		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.286Z		
2303159104	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-040	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1989-11-23T00:00:00Z	23	11	1989	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	89073		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.286Z		
2303159103	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-034	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1992-02-19T00:00:00Z	19	2	1992	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	92010		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.288Z		
2303159102	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-029	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									2002-12-20T00:00:00Z	20	12	2002	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	220183		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.286Z		
2303159101	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-005	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1954-05-19T00:00:00Z	19	5	1954	2437177		PRESERVED_SPECIMEN	NMASCAS	Mammal specimen	00805		National Museum of Animal Specimen. Chinese Academy of Science (CAS)		CC0_1_0		unknown			2019-08-05T02:18:48.286Z		
2303144100	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-060	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1990-06-13T00:00:00Z	13	6	1990	2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	90029		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.287Z		
2303144099	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-032	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1992-02-19T00:00:00Z	19	2	1992	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	92012		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.287Z		
2303144098	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-066	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1977-12-05T00:00:00Z	5	12	1977	2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	77044		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.285Z		
2303144097	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-043	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1989-11-23T00:00:00Z	23	11	1989	2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	89072		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.284Z		
2303144096	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-033	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1992-02-21T00:00:00Z	21	2	1992	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	92023		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.285Z		
2303144095	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-003	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	CN		1f001218-e6d3-4e97-a129-63475d0dac88									2004-10-20T00:00:00Z	20	10	2004	5219628	5219628	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	220163		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.283Z		
2303144094	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-035	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1992-02-20T00:00:00Z	20	2	1992	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	92022		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.285Z		
2303144093	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-026	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									2002-10-22T00:00:00Z	22	10	2002	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	220185		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.286Z		
2303144092	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-063	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1990-04-03T00:00:00Z	3	4	1990	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	90019		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.287Z		
2303144091	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-041	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1989-11-23T00:00:00Z	23	11	1989	2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	89070		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.286Z		
2303144090	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-078	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1976-12-10T00:00:00Z	10	12	1976	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	760322		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.287Z		
2303144089	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-028	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1992-02-20T00:00:00Z	20	2	1992	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	92020		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.287Z		
2303144088	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-010	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1989-07-15T00:00:00Z	15	7	1989	2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	89025		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.288Z		
2303144087	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-012	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1957-01-29T00:00:00Z	29	1	1957	2437177		PRESERVED_SPECIMEN	NMASCAS	Mammal specimen	08174		National Museum of Animal Specimen. Chinese Academy of Science (CAS)		CC0_1_0		unknown			2019-08-05T02:18:48.288Z		
2303144086	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-019	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									2005-12-23T00:00:00Z	23	12	2005	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	2004321		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.285Z		
2303144085	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-047	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1992-02-20T00:00:00Z	20	2	1992	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	92016		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.284Z		
2303144084	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-002	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1933-05-04T00:00:00Z	4	5	1933	2437177		PRESERVED_SPECIMEN	NMASCAS	Mammal specimen	00135		National Museum of Animal Specimen. Chinese Academy of Science (CAS)		CC0_1_0		unknown			2019-08-05T02:18:48.286Z		
2303144083	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-076	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									2003-06-30T00:00:00Z	30	6	2003	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	200371		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.288Z		
2303144082	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-037	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1992-02-20T00:00:00Z	20	2	1992	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	92018		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.285Z		
2303144081	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-015	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1954-05-19T00:00:00Z	19	5	1954	2437177		PRESERVED_SPECIMEN	NMASCAS	Mammal specimen	00802-S		National Museum of Animal Specimen. Chinese Academy of Science (CAS)		CC0_1_0		unknown			2019-08-05T02:18:48.285Z		
2303144080	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-013	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1989-11-23T00:00:00Z	23	11	1989	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	89076		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.286Z		
2303144079	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-074	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1979-04-02T00:00:00Z	2	4	1979	2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	79865		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.284Z		
2303144078	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-002	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	CN		1f001218-e6d3-4e97-a129-63475d0dac88									2004-10-20T00:00:00Z	20	10	2004	5219628	5219628	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	220164		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.283Z		
2303144077	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-039	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1992-02-20T00:00:00Z	20	2	1992	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	92014		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.286Z		
2303144076	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-004	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1954-05-19T00:00:00Z	19	5	1954	2437177		PRESERVED_SPECIMEN	NMASCAS	Mammal specimen	00804		National Museum of Animal Specimen. Chinese Academy of Science (CAS)		CC0_1_0		unknown			2019-08-05T02:18:48.288Z		
2303144075	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-010	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1957-01-29T00:00:00Z	29	1	1957	2437177		PRESERVED_SPECIMEN	NMASCAS	Mammal specimen	08175		National Museum of Animal Specimen. Chinese Academy of Science (CAS)		CC0_1_0		unknown			2019-08-05T02:18:48.284Z		
2303144074	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-045	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1989-11-23T00:00:00Z	23	11	1989	2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	89068		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.284Z		
2303144073	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-009	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									2001-08-23T00:00:00Z	23	8	2001	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	210831		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.285Z		
2303144072	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-023	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1992-02-20T00:00:00Z	20	2	1992	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	92017		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.285Z		
2303144071	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-080	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	CN		1f001218-e6d3-4e97-a129-63475d0dac88									2003-05-27T00:00:00Z	27	5	2003	5219628	5219628	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	200372		Menglian		CC0_1_0		unknown			2019-08-05T02:18:48.282Z		
2303144070	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-004	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis javanica		SPECIES	Manis javanica Desmarest, 1822	CN		1f001218-e6d3-4e97-a129-63475d0dac88									2004-05-15T00:00:00Z	15	5	2004	5219628	5219628	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	2004132		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.283Z		
2303144069	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-006	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1954-05-19T00:00:00Z	19	5	1954	2437177		PRESERVED_SPECIMEN	NMASCAS	Mammal specimen	00805-S		National Museum of Animal Specimen. Chinese Academy of Science (CAS)		CC0_1_0		unknown			2019-08-05T02:18:48.286Z		
2303144068	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-061	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1990-06-13T00:00:00Z	13	6	1990	2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	90031		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.286Z		
2303144067	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-008	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1956-04-29T00:00:00Z	29	4	1956	2437177		PRESERVED_SPECIMEN	NMASCAS	Mammal specimen	05192		National Museum of Animal Specimen. Chinese Academy of Science (CAS)		CC0_1_0		unknown			2019-08-05T02:18:48.285Z		
2303144066	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-044	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1960-05-20T00:00:00Z	20	5	1960	2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	152		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.288Z		
2303144065	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-006	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88													2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	220177		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.283Z		RECORDED_DATE_MISMATCH
2303144064	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-069	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1985-01-03T00:00:00Z	3	1	1985	2437177		PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	84391		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.284Z		
2303144063	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-019	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis			GENUS	Manis Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1954-05-19T00:00:00Z	19	5	1954	2437177		PRESERVED_SPECIMEN	NMASCAS	Mammal specimen	00803-S		National Museum of Animal Specimen. Chinese Academy of Science (CAS)		CC0_1_0		unknown			2019-08-05T02:18:48.288Z		
2303144062	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-017	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1964-12-11T00:00:00Z	11	12	1964	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	640541		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.287Z		
2303144061	f0f71bc1-fe3c-4be2-910d-78026d114f16	CBCGDF-PSR-K-048	Animalia	Chordata	Mammalia	Pholidota	Manidae	Manis	Manis pentadactyla		SPECIES	Manis pentadactyla Linnaeus, 1758	CN		1f001218-e6d3-4e97-a129-63475d0dac88									1992-02-20T00:00:00Z	20	2	1992	5219638	5219638	PRESERVED_SPECIMEN	KNHMZ	Mammal specimen	92019		Kunming Institute of Zoology. CAS		CC0_1_0		unknown			2019-08-05T02:18:48.284Z		
